20200416T1300,30.518637,66,1010.5,2.9830353,0
20200416T1400,30.638636,67,1010,2.9830353,0
20200416T1500,30.558636,67,1010.1,3.0131726,0
20200416T1600,29.988636,70,1009.9,3.1612813,0
20200416T1700,28.958635,75,1009.9,3.395141,0
20200416T1800,26.728636,85,1010.4,3.490573,0
20200416T1900,24.528635,94,1011.9,3.744868,0
20200416T2000,23.768637,96,1012.4,3.6740086,0
20200416T2100,23.458635,96,1012.5,3.5827007,0
20200416T2200,23.208635,96,1013.1,3.4550948,0
20200416T2300,22.998636,97,1012.6,3.1957378,0
20200417T0000,23.518637,96,1012.5,2.8429873,0
20200417T0100,23.518637,96,1012.3,2.6495721,0
20200417T0200,23.438637,96,1011.3,2.504001,0
20200417T0300,23.388636,96,1011.3,2.487545,0
20200417T0400,23.328636,96,1011.6,2.4239943,0
20200417T0500,23.228636,96,1012,2.3224685,0
20200417T0600,23.298635,96,1012.4,2.221233,0
20200417T0700,23.878635,93,1013.2,2.1574523,0
20200417T0800,25.078636,90,1013.5,2.1164517,0
20200417T0900,26.508636,85,1013.5,2.0956507,0
20200417T1000,27.998636,80,1012.9,2.1764054,0
20200417T1100,29.388636,73,1012.3,2.3505924,0
20200417T1200,29.698635,72,1011.9,2.5559475,0
20200417T1300,30.578636,68,1011.4,2.7149029,0
20200417T1400,30.588636,69,1010.8,2.801269,0
20200417T1500,30.258636,69,1010.5,2.9460924,0
20200417T1600,29.448635,73,1010.4,3.0912166,0
20200417T1700,28.118635,79,1010.8,3.1948807,0
20200417T1800,26.198635,88,1011.6,3.1124017,0
20200417T1900,25.858635,93,1011.8,3.0663157,0
20200417T2000,25.118635,97,1012.7,2.7806675,0
20200417T2100,25.148636,96,1013,2.487545,0
20200417T2200,25.118635,96,1013.4,2.2372,0
20200417T2300,24.968636,96,1013.4,1.9993699,0
20200418T0000,24.828636,96,1013.3,1.9367653,0
20200418T0100,24.698635,96,1012.8,1.8837324,0
20200418T0200,24.528635,96,1011.9,1.8321539,0
20200418T0300,24.428637,96,1011.7,1.9367653,0
20200418T0400,24.318636,96,1011.8,1.9367653,0
20200418T0500,24.208635,96,1012.6,1.9367653,0
20200418T0600,24.198635,96,1013.6,1.9993699,0
20200418T0700,24.658636,93,1013.9,2.0130177,0
20200418T0800,25.818636,90,1013.8,2.0574129,0
20200418T0900,27.328636,85,1013.8,2.0319705,0
20200418T1000,28.538635,78,1013.1,1.9536562,0
20200418T1100,30.058636,71,1012.4,1.8676755,0
20200418T1200,31.128635,65,1011.8,1.9367653,0
20200418T1300,31.798635,62,1011.3,2.0560818,0
20200418T1400,31.938637,60,1010.4,2.4875448,0
20200418T1500,31.638636,62,1009.9,2.8323736,0
20200418T1600,30.838636,66,1009.3,2.9967716,0
20200418T1700,29.648636,72,1009.7,3.1360638,0
20200418T1800,26.918636,86,1010.4,3.0921023,0
20200418T1900,26.248636,92,1010.9,3.0204332,0
20200418T2000,25.538635,95,1011.5,3.0636358,0
20200418T2100,25.048635,96,1011.4,3.0912166,0
20200418T2200,24.668636,97,1011.4,3.1465232,0
20200418T2300,24.548635,97,1011,3.1229403,0
20200419T0000,24.728636,96,1011.1,2.9967716,0
20200419T0100,24.638636,96,1010.7,2.9572237,0
20200419T0200,24.458635,96,1010,2.817836,0
20200419T0300,24.278635,96,1009.3,2.6526701,0
20200419T0400,24.138636,96,1009.5,2.6526701,0
20200419T0500,23.968636,96,1009.9,2.551659,0
20200419T0600,24.298635,93,1011,2.4820354,0
20200419T0700,25.928637,89,1011.7,2.4509535,0
20200419T0800,27.998636,82,1011.8,2.3400855,0
20200419T0900,29.888636,76,1011.6,2.3047168,0
20200419T1000,31.558636,71,1011.4,2.4160745,0
20200419T1100,32.628635,66,1010.8,2.5462883,0
20200419T1200,33.258636,64,1010.7,2.5900002,0
20200419T1300,33.388638,60,1010.2,2.504001,0
20200419T1400,33.368637,58,1009.5,2.1344864,0
20200419T1500,33.008636,59,1009.2,2.0891078,0
20200419T1600,32.288635,61,1009,2.351757,0
20200419T1700,31.038635,68,1009.1,2.713894,0
20200419T1800,28.088636,83,1009.9,2.8822026,0
20200419T1900,27.338636,90,1009.9,2.96,0
20200419T2000,26.558636,91,1010.4,2.6905894,0
20200419T2100,25.958635,93,1010.3,2.8178363,0
20200419T2200,25.628635,93,1011.1,2.584709,0
20200419T2300,25.248636,93,1011.3,2.5484378,0
20200420T0000,24.878635,94,1010.3,2.5484378,0
20200420T0100,24.598637,94,1009.8,2.517088,0
20200420T0200,24.348637,92,1009.2,2.3910131,0
20200420T0300,24.108635,91,1008.7,2.459874,0
20200420T0400,23.948635,90,1009.4,2.5559475,0
20200420T0500,23.808636,91,1010.3,2.6152484,0
20200420T0600,24.488636,88,1011.1,2.584709,0
20200420T0700,27.138636,82,1011.4,2.4160748,0
20200420T0800,29.438637,75,1012.1,2.7469852,0
20200420T0900,31.108635,70,1011.9,2.3224685,0
20200420T1000,32.598637,65,1011.7,2.250622,0
20200420T1100,33.768635,61,1011.8,2.0930362,0
20200420T1200,34.348637,60,1010.7,1.9097161,0
20200420T1300,34.298637,59,1009,1.9240001,0
20200420T1400,33.948635,61,1007.7,2.083859,0
20200420T1500,33.398636,65,1007.4,2.4408786,0
20200420T1600,32.488636,70,1007.6,3.1124017,0
20200420T1700,31.398636,76,1008.2,3.3439486,0
20200420T1800,28.818636,88,1009.3,3.2492657,0
20200420T1900,27.198635,94,1010.3,3.2861333,0
20200420T2000,26.318636,95,1010.9,2.8429873,0
20200420T2100,25.958635,95,1011.4,2.739,0
20200420T2200,25.648636,95,1011.5,2.7529593,0
20200420T2300,25.148636,96,1011.4,2.729988,0
20200421T0000,24.798635,97,1010.7,2.6814153,0
20200421T0100,24.538635,95,1009.8,2.6526704,0
20200421T0200,24.258636,94,1008.8,2.529025,0
20200421T0300,24.048635,93,1008.6,2.6246538,0
20200421T0400,23.878635,92,1009,2.6246538,0
20200421T0500,23.678637,91,1009,2.7499738,0
20200421T0600,24.368635,90,1009.7,2.6824362,0
20200421T0700,27.018637,84,1010.1,2.7539537,0
20200421T0800,29.348637,77,1010.9,3.0448103,0
20200421T0900,31.138636,70,1011.1,2.7708032,0
20200421T1000,32.638634,65,1010.4,2.827536,0
20200421T1100,33.778637,62,1010,2.7924585,0
20200421T1200,34.448635,61,1009.2,2.6824362,0
20200421T1300,34.868637,58,1008.2,2.4341388,0
20200421T1400,34.728638,60,1007.6,2.9274461,0
20200421T1500,34.128635,62,1006.9,3.487434,0
20200421T1600,33.058636,67,1007.1,3.72434,0
20200421T1700,31.578636,74,1007.6,3.711821,0
20200421T1800,28.638636,88,1008.5,3.6740086,0
20200421T1900,26.878635,96,1009.5,3.8798873,0
20200421T2000,26.108635,95,1010.2,2.9011397,0
20200421T2100,25.948635,95,1010.7,2.7708032,0
20200421T2200,25.558636,96,1010.8,2.6905894,0
20200421T2300,25.068636,97,1010.6,2.4509535,0
20200422T0000,24.808636,98,1010.1,2.28563,0
20200422T0100,24.508636,98,1009.2,2.581529,0
20200422T0200,24.278635,95,1008.9,2.713894,0
20200422T0300,24.078636,93,1008.8,2.8129735,0
20200422T0400,23.898636,92,1009.1,2.9470217,0
20200422T0500,23.738636,94,1009.3,2.716919,0
20200422T0600,24.428637,91,1009.9,2.7539537,0
20200422T0700,27.028635,85,1010.6,2.9766033,0
20200422T0800,29.328636,76,1010.9,2.716919,0
20200422T0900,31.068636,70,1010.9,2.4643223,0
20200422T1000,32.498634,66,1010.8,2.3224685,0
20200422T1100,33.388638,64,1010.5,2.5687702,0
20200422T1200,33.678635,64,1009.5,3.2769554,0
20200422T1300,33.698635,64,1008.7,3.9136136,0
20200422T1400,33.478638,66,1008.1,4.072017,0
20200422T1500,33.108635,66,1008.1,4.002162,0
20200422T1600,32.248634,69,1008.6,3.679966,0
20200422T1700,30.778635,76,1009.7,3.3504925,0
20200422T1800,28.268637,87,1010.6,3.4976254,0
20200422T1900,27.008636,93,1012.2,3.2635593,0
20200422T2000,26.238636,95,1012.2,2.5772831,0
20200422T2100,25.668636,96,1013,2.0130177,0
20200422T2200,25.138636,97,1013.4,1.6874597,0
20200422T2300,25.068636,96,1013.3,1.7275474,0
20200423T0000,25.068636,96,1012.5,1.6229467,0
20200423T0100,25.038635,96,1012,1.6229467,0
20200423T0200,24.968636,96,1011.4,1.8321539,0
20200423T0300,24.908636,96,1010.8,1.9883844,0
20200423T0400,24.878635,96,1011.1,1.9883844,0
20200423T0500,24.818636,96,1011.7,1.9367653,0
20200423T0600,24.928637,96,1012.6,1.8321539,0
20200423T0700,25.368635,94,1013.1,1.7821561,0
20200423T0800,26.338636,89,1013.4,1.8065703,0
20200423T0900,28.118635,82,1013.7,1.677696,0
20200423T1000,29.708635,73,1013.2,1.9856285,0
20200423T1100,30.808636,69,1013.1,2.073321,0
20200423T1200,30.878635,68,1012.8,2.217532,0
20200423T1300,29.308636,72,1012.7,2.2076323,0
20200423T1400,28.688637,75,1012,2.265174,0
20200423T1500,27.918636,78,1011.5,2.6905894,0
20200423T1600,27.108635,82,1011.7,2.7924585,0
20200423T1700,26.188637,86,1012.2,2.581529,0
20200423T1800,25.418636,89,1012.6,2.3645287,0
20200423T1900,25.108635,90,1013.4,2.1549125,0
20200423T2000,24.988636,92,1013.8,1.998,0
20200423T2100,24.798635,93,1013.9,1.406,0
20200423T2200,24.488636,97,1014.4,1.036,0
20200423T2300,24.528635,98,1014.3,0.7436908,0
20200424T0000,24.608635,97,1014,0.592,0
20200424T0100,24.738636,97,1013.6,0.69811463,0
20200424T0200,24.768637,96,1012.7,0.96484196,0
20200424T0300,24.608635,96,1012.6,1.155917,0
20200424T0400,24.538635,96,1013.1,1.3604734,0
20200424T0500,24.258636,96,1013.7,1.3175325,0
20200424T0600,24.468636,94,1014.7,1.3584595,0
20200424T0700,24.728636,92,1015.5,1.224918,0
20200424T0800,25.378635,87,1015.4,1.4538693,0
20200424T0900,26.218636,83,1015.7,1.5398402,0
20200424T1000,26.618635,81,1016.2,1.3764796,0
20200424T1100,26.598637,81,1016.2,1.4040513,0
20200424T1200,26.398636,82,1015.3,1.5680319,0
20200424T1300,26.278635,83,1014,1.8276652,0
20200424T1400,25.998636,84,1013.4,1.992511,0
20200424T1500,25.668636,85,1013.4,2.2261581,0
20200424T1600,25.258636,87,1013.7,2.3400855,0
20200424T1700,24.688637,91,1013.6,2.317748,0
20200424T1800,24.148636,94,1014.1,2.1549125,0
20200424T1900,23.958635,96,1014.9,1.9925108,0.2
20200424T2000,24.018637,95,1015.1,2.591057,0.4
20200424T2100,23.958635,96,1016,2.517088,0.3
20200424T2200,23.788635,97,1016.3,2.2396464,0.5
20200424T2300,23.688637,97,1016.7,2.4239943,0.4
20200425T0000,23.718636,97,1015.3,2.368,1.2
20200425T0100,23.638636,97,1014.9,2.4464808,1.1
20200425T0200,23.518637,97,1013.9,2.6277816,1
20200425T0300,23.408636,97,1013.5,2.7648683,0.8
20200425T0400,23.288635,97,1013.9,2.9274461,0.6
20200425T0500,23.128635,97,1014.4,3.1115217,0.4
20200425T0600,23.058636,97,1015.3,3.2492657,0.3
20200425T0700,23.068636,96,1016,3.4072158,0.2
20200425T0800,23.058636,96,1016.4,3.3300002,0.1
20200425T0900,23.038635,94,1016.7,3.259362,0.1
20200425T1000,23.088636,94,1016.6,3.0912166,0.1
20200425T1100,23.168636,94,1016.1,3.0349026,0.1
20200425T1200,23.298635,93,1015.5,2.932119,0.1
20200425T1300,23.398636,93,1014.7,2.932119,0.1
20200425T1400,23.538635,92,1014.3,3.0876718,0.1
20200425T1500,23.498636,92,1013.8,3.2025845,0.1
20200425T1600,23.298635,94,1013.5,3.3300002,0.1
20200425T1700,22.918636,94,1013.6,3.4495432,0.1
20200425T1800,22.388636,96,1014.3,3.4929256,0.1
20200425T1900,23.518637,97,1015.6,1.5237533,0.3
20200425T2000,23.528635,97,1016.3,1.4234184,0.2
20200425T2100,23.518637,97,1016.3,1.3237523,0.2
20200425T2200,23.538635,97,1016.8,1.3584595,0.2
20200425T2300,23.518637,97,1016.5,1.4595082,0.2
20200426T0000,23.488636,97,1016.1,1.4234184,0.2
20200426T0100,23.458635,97,1015.2,1.3903338,0.1
20200426T0200,23.398636,97,1014.3,1.5940088,0.2
20200426T0300,23.368635,97,1014,1.6907016,0.3
20200426T0400,23.348637,97,1014.3,1.8201593,0.2
20200426T0500,23.318636,97,1015,1.9296839,0.2
20200426T0600,23.398636,97,1015.5,1.9536561,0.3
20200426T0700,23.558636,96,1016.2,1.9367653,0.2
20200426T0800,23.698635,96,1016.5,1.9367653,0.3
20200426T0900,23.878635,95,1016.9,1.9367653,0.3
20200426T1000,23.938637,95,1016.8,1.8866372,0.4
20200426T1100,23.968636,94,1016.4,1.85,0.4
20200426T1200,24.008636,94,1016,1.7036079,0.5
20200426T1300,23.968636,94,1015.1,1.7259618,0.4
20200426T1400,23.878635,95,1014.7,1.8866372,0.4
20200426T1500,23.828636,95,1014.3,2.021162,0.3
20200426T1600,23.678637,96,1014.4,2.0891078,0.4
20200426T1700,23.528635,96,1014.7,2.0891078,0.4
20200426T1800,23.348637,97,1015.2,2.052083,0.4
20200426T1900,22.918636,97,1016.5,1.992511,0
20200426T2000,22.848637,97,1017,1.7790807,0
20200426T2100,22.768637,97,1017.2,1.8004979,0
20200426T2200,22.738636,97,1017.6,1.8514794,0
20200426T2300,22.668636,97,1017.2,1.8514794,0
20200427T0000,22.548635,97,1017.1,1.8632724,0
20200427T0100,22.478636,97,1016.7,1.9745661,0
20200427T0200,22.328636,97,1015.9,2.2469697,0
20200427T0300,22.268637,97,1015.5,2.3400855,0
20200427T0400,22.168636,97,1015.6,2.317748,0
20200427T0500,22.128635,97,1016.3,2.2469697,0
20200427T0600,22.188637,97,1017.1,2.106077,0
20200427T0700,22.248636,96,1017.4,2.0614014,0
20200427T0800,22.418636,95,1017.7,1.8866372,0
20200427T0900,22.598637,93,1017.9,1.8276651,0
20200427T1000,22.878635,93,1017.6,1.9993699,0
20200427T1100,23.518637,91,1017.3,2.1510975,0
20200427T1200,24.048635,87,1016.9,2.3236473,0
20200427T1300,24.418636,85,1016.2,2.463211,0
20200427T1400,24.658636,82,1015.7,2.781652,0
20200427T1500,24.498636,84,1015.5,3.0448103,0
20200427T1600,24.148636,85,1015.2,3.1785564,0
20200427T1700,23.738636,87,1015.6,3.1482632,0
20200427T1800,23.148636,89,1016.1,3.0805695,0
20200427T1900,22.918636,93,1016.7,3.2534761,0
20200427T2000,22.728636,94,1017,2.8323736,0
20200427T2100,22.528635,95,1017.3,2.5559475,0
20200427T2200,22.388636,95,1017.8,2.250622,0
20200427T2300,22.238636,96,1017.3,2.0319705,0
20200428T0000,22.138636,95,1017.1,1.8953248,0
20200428T0100,21.978636,95,1016.3,1.8837324,0
20200428T0200,21.758636,95,1016,1.9911364,0
20200428T0300,21.568636,95,1015.4,1.9993699,0
20200428T0400,21.528635,95,1015.6,2.1034753,0
20200428T0500,21.378635,95,1015.9,2.1034753,0
20200428T0600,21.508636,94,1016.5,2.161256,0
20200428T0700,22.208635,91,1016.8,2.161256,0
20200428T0800,23.038635,87,1017,2.1510975,0
20200428T0900,23.608635,85,1016.9,2.1460001,0
20200428T1000,23.978636,84,1016.6,2.2001781,0
20200428T1100,24.288635,84,1016.5,2.2796323,0
20200428T1200,24.698635,83,1015.8,2.3864284,0
20200428T1300,24.698635,83,1015.2,2.4875448,0
20200428T1400,24.608635,84,1014.2,2.5516589,0
20200428T1500,24.338636,86,1013.7,2.6742582,0
20200428T1600,23.858635,89,1013.4,2.5687702,0
20200428T1700,23.508636,91,1013.7,2.4698713,0
20200428T1800,22.978636,93,1014.3,2.1663177,0
20200428T1900,22.948635,91,1014.9,1.6874596,0
20200428T2000,22.678637,93,1015.5,1.2923545,0
20200428T2100,22.518637,94,1015.7,0.973318,0
20200428T2200,22.388636,95,1016,0.74,0
20200428T2300,22.258636,95,1015.4,0.52325904,0
20200429T0000,22.168636,95,1015.2,0.5779585,0
20200429T0100,21.998636,96,1014.1,0.76187664,0
20200429T0200,21.788635,96,1013.7,0.93603426,0
20200429T0300,21.598637,96,1013.5,1.1700428,0
20200429T0400,21.428637,95,1013.7,1.1955066,0
20200429T0500,21.238636,95,1014.4,1.2923545,0
20200429T0600,21.288635,95,1015,1.224918,0
20200429T0700,22.128635,92,1015.5,1.3237523,0
20200429T0800,23.018637,90,1015.5,1.2316055,0
20200429T0900,23.868635,88,1015.5,1.2136902,0
20200429T1000,24.738636,84,1015.5,1.2731441,0
20200429T1100,25.418636,80,1015.3,1.4040513,0
20200429T1200,26.198635,77,1014.8,1.7084227,0
20200429T1300,26.178637,78,1014.3,1.99937,0
20200429T1400,25.918636,80,1013.6,2.177663,0
20200429T1500,25.548635,83,1013.2,2.2469697,0
20200429T1600,24.998636,85,1013.1,2.254269,0
20200429T1700,24.368635,88,1013.3,2.1574523,0
20200429T1800,23.588636,92,1014,1.85,0
20200429T1900,23.888636,92,1014.6,1.7913504,0
20200429T2000,23.638636,93,1015.4,1.3604734,0
20200429T2100,23.428637,94,1015.8,0.9476624,0
20200429T2200,23.248636,95,1016.3,0.5966071,0
20200429T2300,23.098637,95,1015.8,0.33093807,0
20200430T0000,22.978636,95,1015.4,0.074,0
20200430T0100,22.838636,95,1014.7,0.16546904,0
20200430T0200,22.618635,95,1014,0.41860723,0
20200430T0300,22.448635,95,1013.7,0.6822463,0
20200430T0400,22.258636,95,1014,0.84372985,0
20200430T0500,22.058636,95,1014.3,1.0280409,0
20200430T0600,22.198635,94,1014.7,1.1582832,0
20200430T0700,23.558636,89,1015,1.258,0
20200430T0800,24.788635,85,1014.9,1.0925969,0
20200430T0900,26.108635,80,1014.6,0.7970044,0
20200430T1000,27.608635,74,1014.4,0.296,0
20200430T1100,28.668636,71,1013.9,0.2668108,0
20200430T1200,28.558636,73,1013.3,0.90328515,0
20200430T1300,28.638636,74,1012.4,1.3962293,0
20200430T1400,29.108635,75,1011.4,1.9296839,0
20200430T1500,28.578636,79,1010.7,2.2372,0
20200430T1600,26.968636,87,1010.8,2.3236473,0
20200430T1700,25.848637,93,1010.9,2.2076323,0
20200430T1800,24.788635,96,1011.4,1.8953248,0
20200430T1900,25.118635,95,1012.9,1.7275474,0
20200430T2000,24.698635,93,1013.2,1.5539999,0
20200430T2100,24.268637,94,1013.4,1.2923545,0
20200430T2200,23.878635,95,1013.3,1.129561,0
20200430T2300,23.468636,96,1013.6,1.155917,0
20200501T0000,23.168636,98,1013.3,1.0307007,0
20200501T0100,22.918636,99,1013,1.1319823,0
20200501T0200,22.808636,97,1012.7,1.332,0
20200501T0300,22.588636,97,1011.5,1.4818488,0
20200501T0400,22.318636,98,1011.5,1.6430666,0
20200501T0500,22.148636,98,1012,1.7275474,0
20200501T0600,22.748636,95,1012.4,1.7589599,0
20200501T0700,24.728636,86,1012.5,1.6695161,0
20200501T0800,26.868635,78,1012.4,1.2204393,0
20200501T0900,28.618635,72,1012.1,1.2558217,0
20200501T1000,29.988636,68,1011.3,1.4983858,0
20200501T1100,30.868635,67,1010.7,1.9254224,0
20200501T1200,31.428637,65,1010.5,2.368,0
20200501T1300,31.508636,67,1009.6,2.5942252,0
20200501T1400,31.208635,69,1008.9,2.812,0
20200501T1500,30.648636,72,1008.5,3.0376074,0
20200501T1600,29.758636,76,1008.3,3.0564775,0
20200501T1700,28.618635,81,1009,3.2366014,0
20200501T1800,27.358635,87,1009.6,3.2128272,0
20200501T1900,26.508636,90,1010.3,3.1880176,0
20200501T2000,25.668636,92,1010.9,2.463211,0
20200501T2100,24.938637,93,1010.9,2.4598742,0
20200501T2200,24.268637,95,1011,2.4598742,0
20200501T2300,23.638636,97,1011.1,2.4273803,0
20200502T0000,23.468636,98,1011.2,2.463211,0
20200502T0100,23.268637,99,1010.5,2.4160748,0
20200502T0200,23.218636,99,1009.7,2.3224688,0
20200502T0300,23.168636,97,1009.5,2.317748,0
20200502T0400,22.988636,97,1009.9,2.1914499,0
20200502T0500,22.828636,97,1010.2,2.0930362,0
20200502T0600,23.578636,95,1010.6,1.9367652,0
20200502T0700,25.698635,87,1010.6,1.9367652,0
20200502T0800,27.628635,80,1010.4,2.0614014,0
20200502T0900,29.328636,75,1010.2,2.1344864,0
20200502T1000,30.868635,70,1009.8,2.3047168,0
20200502T1100,32.058636,67,1009.3,2.443121,0
20200502T1200,32.898636,63,1008.6,2.6475046,0
20200502T1300,33.198635,63,1007.6,2.8860002,0
20200502T1400,33.208637,63,1006.9,3.0231514,0
20200502T1500,32.938637,63,1006.7,3.0663157,0
20200502T1600,32.088634,67,1006.7,3.1360638,0
20200502T1700,30.728636,74,1006.9,3.2761197,0
20200502T1800,28.038635,86,1007.7,3.2844665,0
20200502T1900,26.248636,94,1008.2,3.313515,0
20200502T2000,25.438637,95,1008.6,2.7855866,0
20200502T2100,25.038635,95,1009.1,2.729988,0
20200502T2200,24.588636,95,1009.4,2.781652,0
20200502T2300,24.178637,96,1009.9,2.7499738,0
20200503T0000,23.868635,97,1009.2,2.6444001,0
20200503T0100,23.558636,94,1008.6,2.4963348,0
20200503T0200,23.278635,93,1008.3,2.3864284,0
20200503T0300,23.048635,93,1008.2,2.3130178,0
20200503T0400,22.828636,92,1008.3,2.3047168,0
20200503T0500,22.608635,91,1008.8,2.2951932,0
20200503T0600,23.398636,90,1009.6,2.294,0
20200503T0700,26.258636,84,1009.7,2.1460001,0
20200503T0800,29.198635,73,1010,2.801269,0
20200503T0900,31.278635,65,1009.9,2.459874,0
20200503T1000,32.928635,58,1009.2,2.1510973,0
20200503T1100,34.148636,55,1008.5,2.1460001,0
20200503T1200,34.988636,52,1007.7,2.0574129,0
20200503T1300,35.378635,51,1006.9,1.7898213,0
20200503T1400,35.368637,51,1006.6,1.6629431,0
20200503T1500,34.778637,54,1005.9,1.5974404,0
20200503T1600,33.838634,59,1006.4,1.8866372,0
20200503T1700,32.298634,67,1006.8,2.369156,0
20200503T1800,29.098637,83,1007.4,2.6526704,0
20200503T1900,27.238636,92,1008.3,3.0204332,0
20200503T2000,26.528635,92,1008.8,2.8822029,0
20200503T2100,26.138636,92,1009.6,2.7098553,0
20200503T2200,25.738636,93,1009.8,2.6162949,0
20200503T2300,25.208635,94,1009.9,2.459874,0
20200504T0000,24.778635,96,1009.4,2.369156,0
20200504T0100,24.468636,93,1008.8,2.4092655,0
20200504T0200,24.178637,91,1008.6,2.3783836,0
20200504T0300,23.898636,90,1008.3,2.298769,0
20200504T0400,23.638636,89,1008.2,2.294,0
20200504T0500,23.428637,88,1008.5,2.1460001,0
20200504T0600,24.128635,87,1009.1,2.224928,0
20200504T0700,27.178637,82,1009.4,2.1764054,0
20200504T0800,29.818636,71,1009.8,2.9020834,0
20200504T0900,31.668636,64,1010.4,2.6475046,0
20200504T1000,33.088634,58,1009.7,2.463211,0
20200504T1100,34.278637,55,1009.3,2.3552468,0
20200504T1200,35.068634,52,1008.4,2.5257752,0
20200504T1300,35.348637,52,1007.8,2.517088,0
20200504T1400,35.268635,52,1007.4,2.5984433,0
20200504T1500,34.668636,55,1006.8,2.7380002,0
20200504T1600,33.518635,61,1006.8,3.0421112,0
20200504T1700,31.768637,71,1006.8,3.0921023,0
20200504T1800,28.498636,87,1007.4,2.9784427,0
20200504T1900,27.128635,92,1008.1,2.7924585,0
20200504T2000,26.328636,95,1008.9,2.504001,0
20200504T2100,26.028635,94,1009.7,2.516,0
20200504T2200,25.668636,93,1009.7,2.517088,0
20200504T2300,25.078636,94,1009.6,2.4104016,0
20200505T0000,24.668636,95,1008.7,2.369156,0
20200505T0100,24.278635,96,1007.4,2.2796323,0
20200505T0200,23.988636,96,1007.3,2.369156,0
20200505T0300,23.738636,91,1007.2,2.512733,0
20200505T0400,23.528635,90,1008.1,2.4963348,0
20200505T0500,23.328636,88,1008.5,2.4963348,0
20200505T0600,24.098637,87,1009.1,2.4239943,0
20200505T0700,27.078636,81,1009.2,2.2469697,0
20200505T0800,29.758636,73,1009.5,2.8477986,0
20200505T0900,31.578636,66,1009.3,2.7539537,0
20200505T1000,33.048637,60,1008.8,2.739,0
20200505T1100,34.168636,56,1008.5,2.6732342,0
20200505T1200,34.928635,53,1007.6,2.7098553,0
20200505T1300,35.248634,52,1006.2,2.817836,0
20200505T1400,35.228638,53,1005.9,2.516,0
20200505T1500,34.828636,55,1005.4,2.584709,0
20200505T1600,33.808636,60,1005.6,3.1360638,0
20200505T1700,32.178635,69,1006,3.4495432,0
20200505T1800,29.178637,84,1006.8,3.313515,0
20200505T1900,27.318636,93,1007.7,3.4495432,0
20200505T2000,26.838636,91,1008.4,2.7708032,0
20200505T2100,26.558636,90,1008.9,2.716919,0
20200505T2200,26.108635,90,1008.8,2.6526704,0
20200505T2300,25.688637,89,1008.5,2.6026547,0
20200506T0000,25.888636,95,1007.2,2.9020834,0
20200506T0100,25.738636,94,1006.5,2.8564384,0
20200506T0200,25.578636,92,1006.3,2.9274461,0
20200506T0300,25.348637,92,1006.1,3.0195265,0
20200506T0400,25.178637,90,1006.6,3.1124017,0
20200506T0500,24.978636,89,1007.2,3.1360638,0
20200506T0600,25.688637,88,1007.4,3.0421112,0
20200506T0700,28.518637,81,1007.8,2.9274461,0
20200506T0800,31.098637,73,1008.1,2.7806675,0
20200506T0900,33.098637,65,1007.9,2.5889428,0
20200506T1000,34.698635,60,1007.4,2.520349,0
20200506T1100,35.768635,56,1007,2.520349,0
20200506T1200,36.298637,53,1006.5,2.6277816,0
20200506T1300,36.718636,47,1005.8,2.6814153,0
20200506T1400,36.488636,48,1005.2,2.6824362,0
20200506T1500,35.938637,51,1005,2.915262,0
20200506T1600,34.798637,57,1004.6,3.1880176,0
20200506T1700,33.008636,67,1005.1,3.2844665,0
20200506T1800,29.588636,83,1005.9,3.2128274,0
20200506T1900,28.808636,85,1007,3.1828606,0
20200506T2000,27.888636,89,1007.3,3.1412978,0
20200506T2100,27.398636,92,1007.4,3.1088808,0
20200506T2200,27.048635,93,1007.7,2.9572237,0
20200506T2300,26.708635,94,1007.8,2.8468368,0
20200507T0000,26.368635,95,1007.9,2.7499738,0
20200507T0100,26.008636,95,1007.1,2.668108,0
20200507T0200,25.678637,93,1006.6,2.5516589,0
20200507T0300,25.378635,92,1006.3,2.6026547,0
20200507T0400,25.128635,90,1006.7,2.4408786,0
20200507T0500,24.918636,89,1007.6,2.3517566,0
20200507T0600,25.788635,87,1008,2.369156,0
20200507T0700,28.648636,81,1008.2,2.2951934,0
20200507T0800,31.068636,73,1008.5,2.3864284,0
20200507T0900,32.838634,66,1008.5,2.22,0
20200507T1000,34.208637,60,1008.2,2.2001781,0
20200507T1100,35.148636,56,1007.3,2.298769,0
20200507T1200,35.578636,55,1006.7,2.4160748,0
20200507T1300,35.858635,51,1005.8,2.5484378,0
20200507T1400,35.848637,51,1005.1,2.6526704,0
20200507T1500,35.358635,53,1004.6,2.8178363,0
20200507T1600,34.398636,58,1004.4,2.954445,0
20200507T1700,32.898636,66,1005.1,2.954445,0
20200507T1800,29.818636,83,1006,2.9124432,0
20200507T1900,28.308636,91,1006.1,2.9349186,0
20200507T2000,27.648636,93,1006.8,2.937716,0
20200507T2100,27.188637,96,1006.6,2.827536,0
20200507T2200,27.078636,96,1006.9,2.7098553,0
20200507T2300,26.968636,96,1007,2.551659,0
20200508T0000,26.738636,96,1006.8,2.449836,0
20200508T0100,26.578636,96,1006.4,2.3910131,0
20200508T0200,26.408636,95,1005.4,2.2700038,0
20200508T0300,26.278635,95,1005.1,2.2001781,0
20200508T0400,26.198635,94,1005.6,2.1306348,0
20200508T0500,26.118635,94,1006.6,2.1574523,0
20200508T0600,27.138636,89,1007.4,2.1574523,0
20200508T0700,29.618635,81,1007.8,2.1203294,0
